fecha,id_cliente,producto,categoria,ciudad,unidades,precio_unitario,descuento,canal,ventas
2025-03-03,12559,Guantes gym,Deportes,Barranquilla,1,49000.0,0.05,Tienda,46550.0
2025-10-15,11359,Aspiradora,Hogar,Medellin,4,30200.0,0.1,En linea,108720.0
2025-01-23,14483,Juego de ollas,Hogar,Medellin,1,92800.0,0.0,Tienda,92800.0
2025-01-24,17000,Guantes gym,Deportes,Bogota,1,74400.0,0.1,Tienda,66960.0
2025-09-06,15612,Teclado mecanico,Tecnologia,Barranquilla,1,372300.0,0.2,Tienda,297840.0
2025-02-17,10642,Jean slim,Moda,Bogota,4,48300.0,0.2,En linea,154560.0
2025-01-26,13387,Lampara LED,Hogar,Cali,3,66900.0,0.1,Tienda,180630.0
2025-06-05,16989,Set de sabanas,Hogar,Cali,1,80800.0,0.1,En linea,72720.0
2025-05-23,14100,Set de sabanas,Hogar,Bogota,1,92200.0,0.05,Tienda,87590.0
2025-01-30,19450,Juego de ollas,Hogar,Medellin,2,91100.0,0.0,En linea,182200.0
2025-08-21,17665,Licuadora,Hogar,Medellin,2,94400.0,0.1,En linea,169920.0
2025-03-06,11912,Licuadora,Hogar,Medellin,4,103000.0,0.2,En linea,329600.0
2025-03-21,17533,Guantes gym,Deportes,Barranquilla,4,20300.0,0.2,Tienda,64960.0
2025-04-24,12482,Tenis urbanos,Moda,Medellin,2,70900.0,0.0,Tienda,141800.0
2025-01-05,14427,Juego de ollas,Hogar,Medellin,4,44700.0,0.0,En linea,178800.0
2025-06-03,14980,Juego de ollas,Hogar,Medellin,5,117300.0,0.15,En linea,498525.0
2025-02-11,13355,Tenis urbanos,Moda,Barranquilla,3,82500.0,0.0,En linea,247500.0
2025-09-28,13715,Chaqueta impermeable,Moda,Cali,2,67500.0,0.0,En linea,135000.0
2025-09-18,14843,Bicicleta estatica,Deportes,Medellin,1,45900.0,0.05,Tienda,43605.0
2025-04-13,10413,Set de sabanas,Hogar,Bogota,1,100600.0,0.0,En linea,100600.0
2025-01-30,19756,Lampara LED,Hogar,Cali,3,140400.0,0.0,Tienda,421200.0
2025-08-10,15001,Tablet 10,Tecnologia,Bogota,2,155600.0,0.05,Tienda,295640.0
2025-09-04,11157,Licuadora,Hogar,Cali,3,46800.0,0.05,Tienda,133380.0
2025-01-11,19011,Portatil 14,Tecnologia,Bogota,3,84800.0,0.0,Tienda,254400.0
2025-12-16,14702,Licuadora,Hogar,Medellin,4,99100.0,0.0,Tienda,396400.0
2025-03-08,17117,Chaqueta impermeable,Moda,Bogota,4,73700.0,0.15,Tienda,250580.0
2025-01-01,12990,Tenis urbanos,Moda,Barranquilla,4,73300.0,0.1,Tienda,263880.0
2025-09-10,13056,Teclado mecanico,Tecnologia,Medellin,1,534500.0,0.0,En linea,534500.0
2025-02-13,17789,Juego de ollas,Hogar,Bogota,1,47200.0,0.15,En linea,40120.0
2025-11-07,15669,Juego de ollas,Hogar,Cali,1,116200.0,0.15,Tienda,98770.0
2025-08-28,13003,Tapete yoga,Deportes,Bogota,3,33600.0,0.0,Tienda,100800.0
2025-06-05,13633,Balon futbol,Deportes,Medellin,3,35000.0,0.05,Tienda,99750.0
2025-08-17,16274,Guantes gym,Deportes,Cali,4,56600.0,0.15,Tienda,192440.0
2025-01-20,15869,Aspiradora,Hogar,Cali,3,92200.0,0.0,Tienda,276600.0
2025-02-26,10819,Juego de ollas,Hogar,Cali,3,85100.0,0.0,En linea,255300.0
2025-01-09,12673,Teclado mecanico,Tecnologia,Medellin,3,131600.0,0.0,En linea,394800.0
2025-01-31,12748,Set de sabanas,Hogar,Medellin,2,38000.0,0.3,En linea,53200.0
2025-08-05,16901,Portatil 14,Tecnologia,Cali,2,236000.0,0.0,Tienda,472000.0
2025-07-07,11412,Licuadora,Hogar,Cali,3,60500.0,0.1,Tienda,163350.0
2025-11-22,14756,Bolso cuero,Moda,Bogota,2,82500.0,0.05,Tienda,156750.0
2025-09-28,16351,Juego de ollas,Hogar,Barranquilla,5,41600.0,0.0,En linea,208000.0
2025-08-16,15423,Audifonos BT,Tecnologia,Cali,1,786500.0,0.05,En linea,747175.0
2025-04-08,17610,Bolso cuero,Moda,Medellin,4,54200.0,0.15,Tienda,184280.0
2025-05-11,14880,Portatil 14,Tecnologia,Cali,2,499700.0,0.0,Tienda,999400.0
2025-02-08,16542,Camiseta basica,Moda,Cali,1,30900.0,0.2,Tienda,24720.0
2025-09-16,15906,Audifonos BT,Tecnologia,Medellin,3,189100.0,0.0,Tienda,567300.0
2025-02-17,19756,Lampara LED,Hogar,Cali,2,39200.0,0.05,En linea,74480.0
2025-07-22,11606,Licuadora,Hogar,Bogota,3,46800.0,0.0,Tienda,140400.0
2025-03-11,19846,Guantes gym,Deportes,Bogota,1,50600.0,0.1,En linea,45540.0
2025-02-06,11021,Set de sabanas,Hogar,Bogota,4,65600.0,0.0,Tienda,262400.0
2025-01-15,15654,Teclado mecanico,Tecnologia,Barranquilla,1,510900.0,0.1,Tienda,459810.0
2025-09-03,18703,Juego de ollas,Hogar,Bogota,4,61600.0,0.05,Tienda,234080.0
2025-08-22,12790,Camiseta basica,Moda,Medellin,1,68100.0,0.1,En linea,61290.0
2025-05-01,18000,Jean slim,Moda,Medellin,1,36800.0,0.0,En linea,36800.0
2025-06-05,13390,Guantes gym,Deportes,Cali,4,57200.0,0.05,En linea,217360.0
2025-10-26,14559,Aspiradora,Hogar,Medellin,2,138800.0,0.0,En linea,277600.0
2025-06-16,12226,Camiseta basica,Moda,Bogota,1,45900.0,0.15,Tienda,39015.0
2025-03-08,12714,Camiseta basica,Moda,Medellin,1,125800.0,0.0,Tienda,125800.0
2025-10-19,16225,Guantes gym,Deportes,Medellin,2,44100.0,0.0,En linea,88200.0
2025-04-21,10990,Licuadora,Hogar,Bogota,5,159600.0,0.1,En linea,718200.0
2025-04-08,11238,Jean slim,Moda,Medellin,1,358300.0,0.1,Tienda,322470.0
2025-06-04,17719,Portatil 14,Tecnologia,Medellin,3,396800.0,0.0,Tienda,1190400.0
2025-09-06,13131,Bolso cuero,Moda,Bogota,1,104700.0,0.3,Tienda,73290.0
2025-04-03,15287,Chaqueta impermeable,Moda,Medellin,2,64300.0,0.0,Tienda,115740.0
2025-02-23,18418,Guantes gym,Deportes,Medellin,3,95400.0,0.0,Tienda,286200.0
2025-08-23,17842,Licuadora,Hogar,Bogota,4,74900.0,0.0,Tienda,299600.0
2025-10-10,10978,Teclado mecanico,Tecnologia,Bogota,3,682300.0,0.15,Tienda,1739865.0
2025-01-29,14698,Bolso cuero,Moda,Barranquilla,1,85700.0,0.15,Tienda,72845.0
2025-10-12,18280,Chaqueta impermeable,Moda,Medellin,4,65000.0,0.1,Tienda,234000.0
2025-09-02,19342,Juego de ollas,Hogar,Medellin,5,86300.0,0.0,En linea,431500.0
2025-03-31,14910,Tablet 10,Tecnologia,Barranquilla,3,385400.0,0.1,En linea,1040580.0
2025-01-24,16997,Balon futbol,Deportes,Medellin,4,54700.0,0.15,Tienda,185980.0
2025-04-01,18749,Juego de ollas,Hogar,Barranquilla,5,61800.0,0.1,En linea,278100.0
2025-02-03,17275,Monitor 24,Tecnologia,Medellin,1,353400.0,0.1,En linea,318060.0
2025-02-21,17028,Jean slim,Moda,Barranquilla,2,75800.0,0.1,Tienda,136440.0
2025-05-05,16119,Juego de ollas,Hogar,Cali,2,87800.0,0.1,En linea,158040.0
2025-04-24,18418,Bolso cuero,Moda,Barranquilla,3,47400.0,0.2,Tienda,113760.0
2025-06-06,14110,Juego de ollas,Hogar,Bogota,4,60400.0,0.15,En linea,205360.0
2025-03-06,19005,Audifonos BT,Tecnologia,Cali,2,346200.0,0.1,En linea,623160.0
2025-06-20,10218,Teclado mecanico,Tecnologia,Barranquilla,3,300800.0,0.0,En linea,902400.0
2025-12-22,17301,Audifonos BT,Tecnologia,Cali,3,411400.0,0.0,Tienda,1234200.0
2025-11-23,13950,Juego de ollas,Hogar,Medellin,2,105300.0,0.1,En linea,189540.0
2025-04-29,10143,Camiseta basica,Moda,Barranquilla,4,89700.0,0.05,Tienda,340860.0
2025-06-15,17867,Aspiradora,Hogar,Medellin,4,82900.0,0.1,Tienda,298440.0
2025-12-29,17911,Tapete yoga,Deportes,Medellin,3,41000.0,0.0,Tienda,123000.0
2025-12-24,15387,Chaqueta impermeable,Moda,Bogota,3,36100.0,0.0,Tienda,108300.0
2025-11-04,19538,Licuadora,Hogar,Cali,3,64300.0,0.0,Tienda,192900.0
2025-09-26,14316,Set de sabanas,Hogar,Medellin,5,116100.0,0.0,En linea,580500.0
2025-08-26,14430,Camiseta basica,Moda,Bogota,4,113000.0,0.1,Tienda,406800.0
2025-11-05,17776,Tapete yoga,Deportes,Bogota,4,44200.0,0.0,Tienda,176800.0
2025-11-04,19316,Audifonos BT,Tecnologia,Medellin,1,881700.0,0.15,En linea,749445.0
2025-12-05,18268,Jean slim,Moda,Cali,1,63500.0,0.15,En linea,53975.0
2025-09-19,11253,Tenis urbanos,Moda,Bogota,2,116100.0,0.05,Tienda,220590.0
2025-08-28,18196,Portatil 14,Tecnologia,Cali,3,394800.0,0.15,Tienda,1006740.0
2025-08-31,18246,Jean slim,Moda,Bogota,2,39700.0,0.2,Tienda,63520.0
2025-04-13,19120,Jean slim,Moda,Medellin,4,152400.0,0.3,En linea,426720.0
2025-09-14,12159,Balon futbol,Deportes,Barranquilla,1,86700.0,0.15,Tienda,73695.0
2025-10-28,15672,Lampara LED,Hogar,Barranquilla,1,75900.0,0.05,Tienda,72105.0
2025-03-31,14136,Juego de ollas,Hogar,Cali,1,68600.0,0.0,En linea,68600.0
2025-06-17,18922,Balon futbol,Deportes,Bogota,4,26000.0,0.0,Tienda,104000.0
2025-02-09,12412,Monitor 24,Tecnologia,Barranquilla,1,511800.0,0.05,Tienda,486210.0
2025-05-17,18013,Aspiradora,Hogar,Medellin,2,56100.0,0.05,Tienda,106590.0
2025-04-23,18651,Camiseta basica,Moda,Bogota,1,24600.0,0.05,En linea,23370.0
2025-07-03,15502,Aspiradora,Hogar,Bogota,5,57800.0,0.05,Tienda,274550.0
2025-04-05,12928,Set de sabanas,Hogar,Barranquilla,4,87300.0,0.1,Tienda,314280.0
2025-03-19,17788,Aspiradora,Hogar,Cali,3,63200.0,0.05,Tienda,180120.0
2025-05-13,13913,Mancuernas 5kg,Deportes,Bogota,4,40300.0,0.0,En linea,161200.0
2025-09-27,13471,Jean slim,Moda,Bogota,3,100700.0,0.0,Tienda,302100.0
2025-02-09,10407,Audifonos BT,Tecnologia,Medellin,3,329400.0,0.15,Tienda,839970.0
2025-12-12,10552,Aspiradora,Hogar,Medellin,2,62700.0,0.0,Tienda,125400.0
2025-11-08,12191,Juego de ollas,Hogar,Cali,5,105300.0,0.0,Tienda,526500.0
2025-12-19,19446,Tenis urbanos,Moda,Bogota,3,31000.0,0.0,En linea,93000.0
2025-06-04,17529,Aspiradora,Hogar,Medellin,3,94100.0,0.15,En linea,239955.0
2025-10-07,13203,Set de sabanas,Hogar,Medellin,5,72000.0,0.1,En linea,324000.0
2025-04-06,18597,Bolso cuero,Moda,Cali,1,45500.0,0.2,Tienda,36400.0
2025-02-18,15210,Lampara LED,Hogar,Cali,4,55500.0,0.1,Tienda,199800.0
2025-04-01,16666,Mancuernas 5kg,Deportes,Cali,3,58100.0,0.15,En linea,148155.0
2025-07-12,13493,Tenis urbanos,Moda,Bogota,3,59800.0,0.0,En linea,179400.0
2025-06-12,12484,Bicicleta estatica,Deportes,Medellin,4,61500.0,0.0,Tienda,246000.0
2025-10-15,15060,Mancuernas 5kg,Deportes,Bogota,3,58400.0,0.05,En linea,166440.0
2025-01-04,10883,Aspiradora,Hogar,Cali,5,78100.0,0.1,En linea,351450.0
2025-11-27,18681,Set de sabanas,Hogar,Cali,3,97800.0,0.15,En linea,249390.0
2025-10-12,13100,Tablet 10,Tecnologia,Medellin,1,459200.0,0.0,Tienda,459200.0
2025-02-24,15183,Juego de ollas,Hogar,Medellin,1,94200.0,0.0,En linea,94200.0
2025-08-15,18197,Tablet 10,Tecnologia,Medellin,2,330600.0,0.05,Tienda,628140.0
2025-03-18,11790,Tenis urbanos,Moda,Bogota,1,80000.0,0.2,Tienda,64000.0
2025-06-29,15197,Balon futbol,Deportes,Barranquilla,4,51800.0,0.0,En linea,207200.0
2025-10-09,14821,Bolso cuero,Moda,Barranquilla,4,89600.0,0.3,Tienda,250880.0
2025-12-30,17608,Lampara LED,Hogar,Bogota,2,97100.0,0.0,Tienda,194200.0
2025-04-22,13076,Aspiradora,Hogar,Cali,1,64800.0,0.0,Tienda,64800.0
2025-05-17,16156,Camiseta basica,Moda,Barranquilla,2,87300.0,0.2,En linea,139680.0
2025-03-28,13037,Chaqueta impermeable,Moda,Cali,4,38300.0,0.05,Tienda,145540.0
2025-05-02,19722,Juego de ollas,Hogar,Cali,2,101600.0,0.05,Tienda,193040.0
2025-11-19,14590,Bolso cuero,Moda,Medellin,3,87600.0,0.3,Tienda,183960.0
2025-11-07,18819,Mancuernas 5kg,Deportes,Medellin,4,28600.0,0.15,Tienda,97240.0
2025-12-04,11275,Mancuernas 5kg,Deportes,Bogota,1,73700.0,0.1,En linea,66330.0
2025-07-17,18609,Chaqueta impermeable,Moda,Bogota,4,57800.0,0.0,Tienda,231200.0
2025-01-10,14094,Lampara LED,Hogar,Barranquilla,4,193100.0,0.2,En linea,617920.0
2025-10-16,12423,Juego de ollas,Hogar,Cali,2,89200.0,0.1,Tienda,160560.0
2025-12-17,12604,Bicicleta estatica,Deportes,Bogota,2,43600.0,0.0,Tienda,87200.0
2025-05-11,15803,Juego de ollas,Hogar,Medellin,1,116400.0,0.0,Tienda,116400.0
2025-03-05,10908,Tapete yoga,Deportes,Cali,2,31600.0,0.0,En linea,63200.0
2025-06-07,16399,Licuadora,Hogar,Cali,2,63100.0,0.1,Tienda,113580.0
2025-05-24,15140,Licuadora,Hogar,Medellin,1,86000.0,0.0,Tienda,86000.0
2025-02-14,16474,Guantes gym,Deportes,Bogota,3,49400.0,0.2,En linea,118560.0
2025-09-25,18721,Jean slim,Moda,Medellin,2,67200.0,0.0,En linea,134400.0
2025-09-07,16237,Lampara LED,Hogar,Bogota,1,24200.0,0.15,Tienda,20570.0
2025-03-09,14029,Lampara LED,Hogar,Cali,1,67100.0,0.0,Tienda,67100.0
2025-10-24,13945,Lampara LED,Hogar,Bogota,3,68300.0,0.0,Tienda,204900.0
2025-08-09,10536,Camiseta basica,Moda,Barranquilla,4,89700.0,0.1,Tienda,322920.0
2025-07-24,18045,Tenis urbanos,Moda,Bogota,2,117600.0,0.0,Tienda,235200.0
2025-05-06,18352,Teclado mecanico,Tecnologia,Medellin,1,254300.0,0.0,Tienda,254300.0
2025-09-01,14255,Set de sabanas,Hogar,Medellin,4,90900.0,0.0,En linea,363600.0
2025-01-20,13719,Guantes gym,Deportes,Bogota,1,26200.0,0.1,Tienda,23580.0
2025-10-12,16996,Teclado mecanico,Tecnologia,Cali,2,175500.0,0.0,En linea,351000.0
2025-11-17,19384,Balon futbol,Deportes,Bogota,2,27000.0,0.05,Tienda,51300.0
2025-04-02,10394,Monitor 24,Tecnologia,Bogota,3,360500.0,0.0,En linea,1081500.0
2025-04-18,18365,Licuadora,Hogar,Medellin,3,43400.0,0.2,Tienda,104160.0
2025-01-01,12151,Chaqueta impermeable,Moda,Cali,4,39200.0,0.0,Tienda,156800.0
2025-12-21,13906,Tablet 10,Tecnologia,Medellin,2,386800.0,0.0,Tienda,773600.0
2025-01-05,11266,Bicicleta estatica,Deportes,Barranquilla,4,32500.0,0.0,Tienda,130000.0
2025-05-26,10708,Juego de ollas,Hogar,Cali,1,73700.0,0.0,Tienda,73700.0
2025-07-11,15372,Camiseta basica,Moda,Barranquilla,1,100600.0,0.1,En linea,90540.0
2025-10-02,15859,Aspiradora,Hogar,Bogota,1,109700.0,0.15,Tienda,93245.0
2025-05-30,15353,Lampara LED,Hogar,Barranquilla,3,99800.0,0.1,Tienda,269460.0
2025-03-23,19772,Tenis urbanos,Moda,Bogota,4,122800.0,0.1,Tienda,442080.0
2025-01-24,18924,Bicicleta estatica,Deportes,Barranquilla,4,56100.0,0.0,Tienda,224400.0
2025-09-18,13303,Licuadora,Hogar,Cali,4,93400.0,0.0,En linea,373600.0
2025-10-15,10512,Portatil 14,Tecnologia,Cali,3,895800.0,0.05,Tienda,2553030.0
2025-12-12,19179,Camiseta basica,Moda,Bogota,1,26100.0,0.1,Tienda,23490.0
2025-08-06,18484,Aspiradora,Hogar,Barranquilla,3,137500.0,0.0,Tienda,412500.0
2025-04-27,13541,Aspiradora,Hogar,Cali,3,62700.0,0.2,En linea,150480.0
2025-05-24,10670,Aspiradora,Hogar,Cali,2,45500.0,0.1,Tienda,81900.0
2025-07-31,15954,Set de sabanas,Hogar,Medellin,2,47800.0,0.0,Tienda,95600.0
2025-06-03,10888,Camiseta basica,Moda,Cali,4,115000.0,0.1,En linea,414000.0
2025-06-20,17798,Juego de ollas,Hogar,Medellin,2,113800.0,0.15,En linea,193460.0
2025-09-27,15847,Balon futbol,Deportes,Barranquilla,1,83300.0,0.1,Tienda,74970.0
2025-10-13,13213,Mancuernas 5kg,Deportes,Bogota,4,36600.0,0.05,En linea,139080.0
2025-04-18,11561,Balon futbol,Deportes,Cali,1,23200.0,0.2,Tienda,18560.0
2025-03-18,18058,Juego de ollas,Hogar,Bogota,3,27400.0,0.15,En linea,69870.0
2025-12-22,19336,Jean slim,Moda,Cali,1,54500.0,0.3,Tienda,38150.0
2025-05-02,18741,Monitor 24,Tecnologia,Medellin,2,380200.0,0.05,Tienda,722380.0
2025-07-28,13180,Set de sabanas,Hogar,Barranquilla,4,79200.0,0.05,Tienda,300960.0
2025-06-12,14326,Guantes gym,Deportes,Barranquilla,3,58800.0,0.0,En linea,176400.0
2025-10-12,13135,Guantes gym,Deportes,Barranquilla,3,52600.0,0.1,Tienda,142020.0
2025-03-22,17325,Chaqueta impermeable,Moda,Barranquilla,1,63300.0,0.1,Tienda,56970.0
2025-10-17,10830,Set de sabanas,Hogar,Bogota,3,133100.0,0.2,Tienda,319440.0
2025-02-05,10282,Licuadora,Hogar,Bogota,3,49900.0,0.0,Tienda,149700.0
2025-10-13,10406,Set de sabanas,Hogar,Cali,3,183900.0,0.0,Tienda,551700.0
2025-01-15,12041,Mancuernas 5kg,Deportes,Bogota,2,31100.0,0.1,En linea,55980.0
2025-04-08,15728,Lampara LED,Hogar,Medellin,5,59500.0,0.1,En linea,267750.0
2025-07-02,14167,Bicicleta estatica,Deportes,Medellin,3,69600.0,0.05,Tienda,198360.0
2025-11-22,12535,Juego de ollas,Hogar,Cali,4,70600.0,0.0,Tienda,282400.0
2025-07-03,15047,Juego de ollas,Hogar,Barranquilla,5,80200.0,0.05,Tienda,380950.0
2025-11-26,18472,Juego de ollas,Hogar,Barranquilla,4,17900.0,0.2,En linea,57280.0
2025-06-04,17429,Jean slim,Moda,Barranquilla,4,48100.0,0.0,Tienda,192400.0
2025-12-30,18275,Tablet 10,Tecnologia,Bogota,3,91600.0,0.1,En linea,247320.0
2025-10-08,18975,Bolso cuero,Moda,Cali,1,32200.0,0.0,Tienda,32200.0
2025-09-16,15862,Chaqueta impermeable,Moda,Barranquilla,1,26900.0,0.0,En linea,26900.0
2025-08-09,11942,Mancuernas 5kg,Deportes,Medellin,1,48000.0,0.0,En linea,48000.0
2025-10-29,13573,Chaqueta impermeable,Moda,Medellin,4,36500.0,0.0,En linea,146000.0
2025-12-05,12069,Tenis urbanos,Moda,Barranquilla,2,44400.0,0.0,Tienda,88800.0
2025-06-12,16726,Chaqueta impermeable,Moda,Medellin,3,35200.0,0.0,Tienda,95040.0
2025-09-19,14864,Monitor 24,Tecnologia,Bogota,1,259600.0,0.05,Tienda,246620.0
2025-09-23,13675,Aspiradora,Hogar,Medellin,3,41600.0,0.15,En linea,106080.0
2025-07-16,16539,Licuadora,Hogar,Cali,1,34200.0,0.0,Tienda,34200.0
2025-10-18,10337,Mancuernas 5kg,Deportes,Bogota,4,33500.0,0.05,Tienda,127300.0
2025-12-19,11077,Chaqueta impermeable,Moda,Barranquilla,3,144900.0,0.15,Tienda,369495.0
2025-12-13,15964,Camiseta basica,Moda,Bogota,4,103300.0,0.0,Tienda,413200.0
2025-12-29,12625,Tenis urbanos,Moda,Barranquilla,4,126300.0,0.0,Tienda,505200.0
2025-10-03,10159,Lampara LED,Hogar,Cali,1,49700.0,0.0,Tienda,49700.0
2025-02-23,15672,Lampara LED,Hogar,Cali,5,95900.0,0.0,En linea,479500.0
2025-08-09,12272,Tenis urbanos,Moda,Bogota,2,61500.0,0.1,En linea,110700.0
2025-09-17,12546,Teclado mecanico,Tecnologia,Medellin,2,358500.0,0.05,Tienda,681150.0
2025-05-26,15309,Tenis urbanos,Moda,Bogota,3,109300.0,0.0,En linea,327900.0
2025-09-16,19865,Audifonos BT,Tecnologia,Cali,3,265000.0,0.1,En linea,715500.0
2025-03-30,13965,Lampara LED,Hogar,Medellin,5,51400.0,0.15,Tienda,218450.0
2025-11-03,13252,Camiseta basica,Moda,Cali,4,25600.0,0.0,Tienda,102400.0
2025-01-01,12477,Audifonos BT,Tecnologia,Medellin,1,2471800.0,0.0,Tienda,2471800.0
2025-12-06,11381,Tenis urbanos,Moda,Bogota,2,44800.0,0.0,Tienda,89600.0
2025-06-04,10733,Balon futbol,Deportes,Barranquilla,3,81600.0,0.0,Tienda,244800.0
2025-06-30,12081,Chaqueta impermeable,Moda,Bogota,1,62300.0,0.0,En linea,62300.0
2025-07-24,11195,Tablet 10,Tecnologia,Cali,3,174100.0,0.0,En linea,522300.0
2025-01-20,10891,Chaqueta impermeable,Moda,Medellin,4,26700.0,0.05,En linea,101460.0
2025-12-26,10702,Bicicleta estatica,Deportes,Barranquilla,3,43900.0,0.0,Tienda,131700.0
2025-08-08,12805,Mancuernas 5kg,Deportes,Medellin,4,81700.0,0.2,En linea,261440.0
2025-08-07,16466,Bolso cuero,Moda,Bogota,3,26600.0,0.0,Tienda,79800.0
2025-02-16,11170,Bicicleta estatica,Deportes,Bogota,1,42500.0,0.0,En linea,42500.0
2025-05-01,17121,Jean slim,Moda,Bogota,3,79100.0,0.0,Tienda,237300.0
2025-05-09,13616,Licuadora,Hogar,Medellin,3,40600.0,0.0,En linea,121800.0
2025-06-29,10419,Tenis urbanos,Moda,Bogota,1,58000.0,0.0,En linea,58000.0
2025-08-24,13459,Camiseta basica,Moda,Medellin,1,75800.0,0.0,En linea,75800.0
2025-07-12,12473,Set de sabanas,Hogar,Cali,1,61600.0,0.15,Tienda,52360.0
2025-03-09,13482,Set de sabanas,Hogar,Bogota,2,65700.0,0.15,Tienda,111690.0
2025-05-25,10904,Chaqueta impermeable,Moda,Barranquilla,1,111300.0,0.15,Tienda,94605.0
2025-10-30,11183,Lampara LED,Hogar,Bogota,4,54500.0,0.05,Tienda,207100.0
2025-11-03,15271,Juego de ollas,Hogar,Bogota,5,62800.0,0.05,Tienda,298300.0
2025-06-17,18740,Balon futbol,Deportes,Medellin,1,72800.0,0.2,En linea,58240.0
2025-02-15,17210,Licuadora,Hogar,Bogota,4,63200.0,0.3,Tienda,176960.0
2025-02-28,19288,Bicicleta estatica,Deportes,Medellin,3,23800.0,0.1,En linea,64260.0
2025-05-25,15399,Juego de ollas,Hogar,Bogota,2,57500.0,0.15,Tienda,97750.0
2025-06-07,12555,Balon futbol,Deportes,Cali,3,83000.0,0.15,En linea,211650.0
2025-07-21,13555,Teclado mecanico,Tecnologia,Medellin,3,442100.0,0.15,Tienda,1127355.0
2025-11-17,10936,Set de sabanas,Hogar,Medellin,1,40700.0,0.2,Tienda,32560.0
2025-08-30,15218,Camiseta basica,Moda,Barranquilla,3,34600.0,0.0,Tienda,103800.0
2025-06-07,18221,Monitor 24,Tecnologia,Cali,3,393800.0,0.0,Tienda,1181400.0
2025-08-30,11680,Set de sabanas,Hogar,Cali,1,63900.0,0.3,Tienda,44730.0
2025-11-17,19533,Mancuernas 5kg,Deportes,Cali,3,130600.0,0.15,Tienda,333030.0
2025-04-27,10436,Jean slim,Moda,Barranquilla,3,85900.0,0.0,Tienda,257700.0
2025-01-06,16555,Tapete yoga,Deportes,Medellin,4,71200.0,0.0,Tienda,284800.0
2025-05-08,11972,Mancuernas 5kg,Deportes,Cali,2,37500.0,0.0,En linea,75000.0
2025-12-10,18923,Jean slim,Moda,Medellin,4,78600.0,0.0,En linea,314400.0
2025-03-04,15428,Juego de ollas,Hogar,Medellin,3,42500.0,0.0,En linea,127500.0
2025-09-28,11589,Tapete yoga,Deportes,Barranquilla,2,123200.0,0.1,En linea,221760.0
2025-01-27,19411,Tablet 10,Tecnologia,Medellin,1,387000.0,0.05,En linea,367650.0
2025-10-05,14066,Camiseta basica,Moda,Medellin,3,120100.0,0.0,Tienda,360300.0
2025-12-07,16186,Tenis urbanos,Moda,Barranquilla,3,119800.0,0.3,En linea,251580.0
2025-05-13,10186,Tenis urbanos,Moda,Cali,1,54900.0,0.15,Tienda,46665.0
2025-12-31,12676,Monitor 24,Tecnologia,Medellin,1,1003100.0,0.0,Tienda,1003100.0
2025-02-09,10745,Mancuernas 5kg,Deportes,Bogota,1,71500.0,0.0,Tienda,71500.0
2025-02-05,15495,Camiseta basica,Moda,Cali,3,74100.0,0.15,En linea,188955.0
2025-01-10,18757,Bolso cuero,Moda,Bogota,1,85800.0,0.0,Tienda,85800.0
2025-10-29,15130,Tablet 10,Tecnologia,Medellin,1,292100.0,0.0,Tienda,292100.0
2025-08-24,12864,Monitor 24,Tecnologia,Medellin,2,574100.0,0.0,Tienda,1148200.0
2025-01-16,16379,Tenis urbanos,Moda,Barranquilla,1,42700.0,0.3,En linea,29890.0
2025-10-11,15277,Portatil 14,Tecnologia,Bogota,3,618900.0,0.0,Tienda,1856700.0
2025-08-25,14208,Aspiradora,Hogar,Cali,1,94700.0,0.05,Tienda,89965.0
2025-10-06,19179,Camiseta basica,Moda,Barranquilla,2,64500.0,0.0,Tienda,129000.0
2025-11-04,19205,Portatil 14,Tecnologia,Medellin,1,395200.0,0.05,En linea,375440.0
2025-05-13,17977,Lampara LED,Hogar,Bogota,5,57700.0,0.0,Tienda,288500.0
2025-08-20,13398,Aspiradora,Hogar,Medellin,1,47000.0,0.0,En linea,47000.0
2025-10-07,18498,Jean slim,Moda,Barranquilla,3,25100.0,0.0,En linea,75300.0
2025-06-14,12965,Aspiradora,Hogar,Medellin,4,53100.0,0.1,En linea,191160.0
2025-07-06,13720,Juego de ollas,Hogar,Medellin,1,76300.0,0.15,Tienda,64855.0
2025-02-12,17344,Portatil 14,Tecnologia,Cali,2,380000.0,0.1,Tienda,684000.0
2025-05-17,10479,Juego de ollas,Hogar,Medellin,1,87800.0,0.0,Tienda,87800.0
2025-08-13,17864,Guantes gym,Deportes,Bogota,4,22700.0,0.05,Tienda,86260.0
2025-05-01,15816,Camiseta basica,Moda,Barranquilla,2,95000.0,0.15,Tienda,161500.0
2025-01-25,10074,Licuadora,Hogar,Bogota,2,122600.0,0.0,Tienda,245200.0
2025-04-10,16572,Balon futbol,Deportes,Cali,3,56600.0,0.0,Tienda,169800.0
2025-11-26,17332,Portatil 14,Tecnologia,Medellin,2,331800.0,0.05,Tienda,630420.0
2025-10-03,14582,Tablet 10,Tecnologia,Bogota,3,138000.0,0.0,Tienda,414000.0
2025-02-21,11137,Set de sabanas,Hogar,Medellin,3,192100.0,0.0,Tienda,576300.0
2025-09-04,13873,Tenis urbanos,Moda,Cali,4,96200.0,0.1,Tienda,346320.0
2025-05-24,15507,Bolso cuero,Moda,Medellin,3,53200.0,0.0,En linea,159600.0
2025-08-22,16930,Audifonos BT,Tecnologia,Bogota,3,305800.0,0.1,Tienda,825660.0
